,Unnamed: 0,paths,c,r,e,n,text,error
983,983,DATASET/A1/c2/r2/images/e3/c2r2e3n34.tif,2,2,3,34,Gran defecto de hilo en la imagen.,3
984,984,DATASET/A1/c2/r2/images/e3/c2r2e3n35.tif,2,2,3,35,Gran defecto de hilo en la imagen.,3
985,985,DATASET/A1/c2/r2/images/e3/c2r2e3n36.tif,2,2,3,36,Gran defecto de hilo desde el centro de la imagen hasta el borde de la imagen.,3
986,986,DATASET/A1/c2/r2/images/e3/c2r2e3n37.tif,2,2,3,37,Gran defecto de hilo desde el centro de la imagen hasta el borde de la imagen.,3
987,987,DATASET/A1/c2/r2/images/e3/c2r2e3n38.tif,2,2,3,38,Gran defecto de hilo desde el centro de la imagen hasta el borde de la imagen.,3
988,988,DATASET/A1/c2/r2/images/e3/c2r2e3n39.tif,2,2,3,39,Gran defecto de hilo desde el centro de la imagen hasta el borde de la imagen.,3
989,989,DATASET/A1/c2/r2/images/e3/c2r2e3n40.tif,2,2,3,40,Gran defecto de hilo desde el centro de la imagen hasta el borde de la imagen.,3
990,990,DATASET/A1/c2/r2/images/e3/c2r2e3n41.tif,2,2,3,41,Gran defecto de hilo desde el centro de la imagen hasta el borde de la imagen.,3
991,991,DATASET/A1/c2/r2/images/e3/c2r2e3n42.tif,2,2,3,42,Gran defecto de hilo desde el centro de la imagen hasta el borde de la imagen.,3
992,992,DATASET/A1/c2/r2/images/e3/c2r2e3n43.tif,2,2,3,43,Gran defecto de hilo en la imagen.,3
993,993,DATASET/A1/c2/r2/images/e3/c2r2e3n44.tif,2,2,3,44,Gran defecto de hilo en la imagen.,3
994,994,DATASET/A1/c2/r2/images/e3/c2r2e3n45.tif,2,2,3,45,Gran defecto de hilo en la imagen.,3
995,995,DATASET/A1/c2/r2/images/e3/c2r2e3n46.tif,2,2,3,46,Gran defecto de hilo en la imagen.,3
996,996,DATASET/A1/c2/r2/images/e3/c2r2e3n47.tif,2,2,3,47,Gran defecto de hilo en la imagen.,3
997,997,DATASET/A1/c2/r2/images/e3/c2r2e3n48.tif,2,2,3,48,Gran defecto de hilo en la imagen.,3
998,998,DATASET/A1/c2/r2/images/e3/c2r2e3n49.tif,2,2,3,49,Gran defecto de hilo desde el centro de la imagen hasta el borde de la imagen.,3
999,999,DATASET/A1/c2/r2/images/e3/c2r2e3n50.tif,2,2,3,50,Gran defecto de hilo desde el centro de la imagen hasta el borde de la imagen.,3
1000,1000,DATASET/A1/c2/r2/images/e4/c2r2e4n1.tif,2,2,4,1,Dos hilos en la tela.,7
1001,1001,DATASET/A1/c2/r2/images/e4/c2r2e4n2.tif,2,2,4,2,Un hilo en la tela en la parte inferior de la imagen.,7
1002,1002,DATASET/A1/c2/r2/images/e4/c2r2e4n3.tif,2,2,4,3,Un hilo en la tela en la parte inferior de la imagen.,7
1003,1003,DATASET/A1/c2/r2/images/e4/c2r2e4n4.tif,2,2,4,4,Un hilo en la tela en la parte inferior de la imagen.,7
1004,1004,DATASET/A1/c2/r2/images/e4/c2r2e4n5.tif,2,2,4,5,Un hilo en la tela en la parte inferior de la imagen.,7
1005,1005,DATASET/A1/c2/r2/images/e4/c2r2e4n6.tif,2,2,4,6,Un hilo en la tela en la parte inferior de la imagen.,7
1006,1006,DATASET/A1/c2/r2/images/e4/c2r2e4n7.tif,2,2,4,7,Un hilo en la tela en la parte inferior de la imagen.,7
1007,1007,DATASET/A1/c2/r2/images/e4/c2r2e4n8.tif,2,2,4,8,Un hilo en la tela a lo largo de la imagen.,7
1008,1008,DATASET/A1/c2/r2/images/e4/c2r2e4n9.tif,2,2,4,9,Un hilo en la tela a lo largo de la imagen.,7
1009,1009,DATASET/A1/c2/r2/images/e4/c2r2e4n10.tif,2,2,4,10,Un hilo en la tela a lo largo de la imagen.,7
1010,1010,DATASET/A1/c2/r2/images/e4/c2r2e4n11.tif,2,2,4,11,Una pelusa de tamaño mediano en la tela.,7
1011,1011,DATASET/A1/c2/r2/images/e4/c2r2e4n12.tif,2,2,4,12,Una pelusa de tamaño mediano en la tela.,7
1012,1012,DATASET/A1/c2/r2/images/e4/c2r2e4n13.tif,2,2,4,13,Una pelusa de tamaño mediano en la tela.,7
1013,1013,DATASET/A1/c2/r2/images/e4/c2r2e4n14.tif,2,2,4,14,Una pelusa de tamaño mediano en la tela.,7
1014,1014,DATASET/A1/c2/r2/images/e4/c2r2e4n15.tif,2,2,4,15,Una pelusa de tamaño mediano en la tela.,7
1015,1015,DATASET/A1/c2/r2/images/e4/c2r2e4n16.tif,2,2,4,16,Una pelusa de tamaño mediano en la tela.,7
1016,1016,DATASET/A1/c2/r2/images/e4/c2r2e4n17.tif,2,2,4,17,Una pelusa de tamaño mediano en la tela.,7
1017,1017,DATASET/A1/c2/r2/images/e4/c2r2e4n18.tif,2,2,4,18,Una pelusa de tamaño mediano en la tela.,7
1018,1018,DATASET/A1/c2/r2/images/e4/c2r2e4n19.tif,2,2,4,19,Una pelusa de tamaño mediano en la tela.,7
1019,1019,DATASET/A1/c2/r2/images/e4/c2r2e4n20.tif,2,2,4,20,Una pelusa de tamaño mediano en la tela.,7
1020,1020,DATASET/A1/c2/r2/images/e4/c2r2e4n21.tif,2,2,4,21,Una pelusa de tamaño mediano en la tela.,7
1021,1021,DATASET/A1/c2/r2/images/e4/c2r2e4n22.tif,2,2,4,22,Una pelusa de tamaño mediano en la tela.,7
1022,1022,DATASET/A1/c2/r2/images/e4/c2r2e4n23.tif,2,2,4,23,Una pelusa de tamaño mediano en la tela.,7
1023,1023,DATASET/A1/c2/r2/images/e4/c2r2e4n24.tif,2,2,4,24,Una pelusa de tamaño mediano en la tela.,7
1024,1024,DATASET/A1/c2/r2/images/e4/c2r2e4n25.tif,2,2,4,25,Una pelusa de tamaño mediano en la tela.,7
1025,1025,DATASET/A1/c2/r2/images/e4/c2r2e4n26.tif,2,2,4,26,Una hoja de papel de tamaño mediano encima de la tela.,7
1026,1026,DATASET/A1/c2/r2/images/e4/c2r2e4n27.tif,2,2,4,27,Una hoja de papel de tamaño mediano encima de la tela.,7
1027,1027,DATASET/A1/c2/r2/images/e4/c2r2e4n28.tif,2,2,4,28,Una hoja de papel de tamaño mediano encima de la tela.,7
1028,1028,DATASET/A1/c2/r2/images/e4/c2r2e4n29.tif,2,2,4,29,Una hoja de papel de tamaño mediano encima de la tela.,7
1029,1029,DATASET/A1/c2/r2/images/e4/c2r2e4n30.tif,2,2,4,30,Una hoja de papel de tamaño mediano encima de la tela.,7
1030,1030,DATASET/A1/c2/r2/images/e4/c2r2e4n31.tif,2,2,4,31,Un pequeño trozo de papel sobre la tela.,7
1031,1031,DATASET/A1/c2/r2/images/e4/c2r2e4n32.tif,2,2,4,32,Dos pequeños trozos de papel sobre la tela.,7
1032,1032,DATASET/A1/c2/r2/images/e4/c2r2e4n33.tif,2,2,4,33,Dos pequeños trozos de papel sobre la tela.,7
1033,1033,DATASET/A1/c2/r2/images/e4/c2r2e4n34.tif,2,2,4,34,Dos pequeños trozos de papel sobre la tela.,7
1034,1034,DATASET/A1/c2/r2/images/e4/c2r2e4n35.tif,2,2,4,35,Dos pequeños trozos de papel sobre la tela.,7
1035,1035,DATASET/A1/c2/r2/images/e4/c2r2e4n36.tif,2,2,4,36,Un pequeño hilo en la tela en el centro de la imagen.,7
1036,1036,DATASET/A1/c2/r2/images/e4/c2r2e4n37.tif,2,2,4,37,Un hilo en la tela a lo largo de la imagen.,7
1037,1037,DATASET/A1/c2/r2/images/e4/c2r2e4n38.tif,2,2,4,38,Un hilo en la tela a lo largo de la imagen.,7
1038,1038,DATASET/A1/c2/r2/images/e4/c2r2e4n39.tif,2,2,4,39,Un hilo en la tela a lo largo de la imagen.,7
1039,1039,DATASET/A1/c2/r2/images/e4/c2r2e4n40.tif,2,2,4,40,Un hilo en la tela a lo largo de la imagen.,7
1040,1040,DATASET/A1/c2/r2/images/e4/c2r2e4n41.tif,2,2,4,41,Un hilo en la tela a lo largo de la imagen.,7
1041,1041,DATASET/A1/c2/r2/images/e4/c2r2e4n42.tif,2,2,4,42,Un hilo en la tela a lo largo de la imagen.,7
1042,1042,DATASET/A1/c2/r2/images/e4/c2r2e4n43.tif,2,2,4,43,Un hilo en la tela a lo largo de la imagen.,7
1043,1043,DATASET/A1/c2/r2/images/e4/c2r2e4n44.tif,2,2,4,44,Una pelusa de tamaño mediano en la tela.,7
1044,1044,DATASET/A1/c2/r2/images/e4/c2r2e4n45.tif,2,2,4,45,Una pelusa de tamaño mediano en la tela.,7
1045,1045,DATASET/A1/c2/r2/images/e4/c2r2e4n46.tif,2,2,4,46,Una pelusa de tamaño mediano en la tela.,7
1046,1046,DATASET/A1/c2/r2/images/e4/c2r2e4n47.tif,2,2,4,47,Una pelusa de tamaño mediano en la tela.,7
1047,1047,DATASET/A1/c2/r2/images/e4/c2r2e4n48.tif,2,2,4,48,Una pelusa de tamaño mediano en la tela.,7
1048,1048,DATASET/A1/c2/r2/images/e4/c2r2e4n49.tif,2,2,4,49,Una pelusa de tamaño mediano en la tela.,7
1049,1049,DATASET/A1/c2/r2/images/e4/c2r2e4n50.tif,2,2,4,50,Una pelusa de tamaño mediano en la tela.,7
1050,1050,DATASET/A1/c2/r2/images/e5/c2r2e5n1.tif,2,2,5,1,Un solo pliegue en la imagen.,5
1051,1051,DATASET/A1/c2/r2/images/e5/c2r2e5n2.tif,2,2,5,2,Un solo pliegue en la imagen.,5
1052,1052,DATASET/A1/c2/r2/images/e5/c2r2e5n3.tif,2,2,5,3,Un solo pliegue en la imagen.,5
1053,1053,DATASET/A1/c2/r2/images/e5/c2r2e5n4.tif,2,2,5,4,Un solo pliegue en la imagen.,5
1054,1054,DATASET/A1/c2/r2/images/e5/c2r2e5n5.tif,2,2,5,5,Un solo pliegue en la esquina inferior izquierda de la imagen.,5
1055,1055,DATASET/A1/c2/r2/images/e5/c2r2e5n6.tif,2,2,5,6,Un solo pliegue en la esquina inferior izquierda de la imagen.,5
1056,1056,DATASET/A1/c2/r2/images/e5/c2r2e5n7.tif,2,2,5,7,Un solo pliegue en la imagen.,5
1057,1057,DATASET/A1/c2/r2/images/e5/c2r2e5n8.tif,2,2,5,8,Un solo pliegue en la imagen.,5
1058,1058,DATASET/A1/c2/r2/images/e5/c2r2e5n9.tif,2,2,5,9,Un solo pliegue en la imagen.,5
1059,1059,DATASET/A1/c2/r2/images/e5/c2r2e5n10.tif,2,2,5,10,Un solo pliegue en la imagen.,5
1060,1060,DATASET/A1/c2/r2/images/e5/c2r2e5n11.tif,2,2,5,11,Un solo pliegue en la imagen.,5
1061,1061,DATASET/A1/c2/r2/images/e5/c2r2e5n12.tif,2,2,5,12,Dos pliegues en la imagen.,5
1062,1062,DATASET/A1/c2/r2/images/e5/c2r2e5n13.tif,2,2,5,13,Un solo pliegue en la imagen.,5
1063,1063,DATASET/A1/c2/r2/images/e5/c2r2e5n14.tif,2,2,5,14,Un solo pliegue en la imagen.,5
1064,1064,DATASET/A1/c2/r2/images/e5/c2r2e5n15.tif,2,2,5,15,Un solo pliegue en la imagen.,5
1065,1065,DATASET/A1/c2/r2/images/e5/c2r2e5n16.tif,2,2,5,16,Un solo pliegue en la imagen.,5
1066,1066,DATASET/A1/c2/r2/images/e5/c2r2e5n17.tif,2,2,5,17,Un solo pliegue en la imagen.,5
1067,1067,DATASET/A1/c2/r2/images/e5/c2r2e5n18.tif,2,2,5,18,Dos pliegues en la imagen.,5
1068,1068,DATASET/A1/c2/r2/images/e5/c2r2e5n19.tif,2,2,5,19,Dos pliegues en la imagen.,5
1069,1069,DATASET/A1/c2/r2/images/e5/c2r2e5n20.tif,2,2,5,20,Un solo pliegue en la imagen.,5
1070,1070,DATASET/A1/c2/r2/images/e5/c2r2e5n21.tif,2,2,5,21,Un solo pliegue en la imagen.,5
1071,1071,DATASET/A1/c2/r2/images/e5/c2r2e5n22.tif,2,2,5,22,Un solo pliegue en la imagen.,5
1072,1072,DATASET/A1/c2/r2/images/e5/c2r2e5n23.tif,2,2,5,23,Un solo pliegue en la imagen.,5
1073,1073,DATASET/A1/c2/r2/images/e5/c2r2e5n24.tif,2,2,5,24,Un solo pliegue en la imagen.,5
1074,1074,DATASET/A1/c2/r2/images/e5/c2r2e5n25.tif,2,2,5,25,Un solo pliegue en la imagen.,5
1075,1075,DATASET/A1/c2/r2/images/e5/c2r2e5n26.tif,2,2,5,26,Dos pliegues en la imagen.,5
1076,1076,DATASET/A1/c2/r2/images/e5/c2r2e5n27.tif,2,2,5,27,Dos pliegues en la imagen.,5
1077,1077,DATASET/A1/c2/r2/images/e5/c2r2e5n28.tif,2,2,5,28,Dos pliegues en la imagen.,5
1078,1078,DATASET/A1/c2/r2/images/e5/c2r2e5n29.tif,2,2,5,29,Dos pliegues en la imagen.,5
1079,1079,DATASET/A1/c2/r2/images/e5/c2r2e5n30.tif,2,2,5,30,Un solo pliegue en la imagen.,5
1080,1080,DATASET/A1/c2/r2/images/e5/c2r2e5n31.tif,2,2,5,31,Un solo pliegue en la imagen.,5
1081,1081,DATASET/A1/c2/r2/images/e5/c2r2e5n32.tif,2,2,5,32,Dos pliegues en la imagen.,5
1082,1082,DATASET/A1/c2/r2/images/e5/c2r2e5n33.tif,2,2,5,33,Dos pliegues en la imagen.,5
1083,1083,DATASET/A1/c2/r2/images/e5/c2r2e5n34.tif,2,2,5,34,Dos pliegues en la imagen.,5
1084,1084,DATASET/A1/c2/r2/images/e5/c2r2e5n35.tif,2,2,5,35,Dos pliegues en la imagen.,5
1085,1085,DATASET/A1/c2/r2/images/e5/c2r2e5n36.tif,2,2,5,36,Dos pliegues en la imagen.,5
1086,1086,DATASET/A1/c2/r2/images/e5/c2r2e5n37.tif,2,2,5,37,Dos pliegues en la imagen.,5
1087,1087,DATASET/A1/c2/r2/images/e5/c2r2e5n38.tif,2,2,5,38,Dos pliegues en la imagen.,5
1088,1088,DATASET/A1/c2/r2/images/e5/c2r2e5n39.tif,2,2,5,39,Dos pliegues en la imagen.,5
1089,1089,DATASET/A1/c2/r2/images/e5/c2r2e5n40.tif,2,2,5,40,Un solo pliegue en la imagen.,5
1090,1090,DATASET/A1/c2/r2/images/e5/c2r2e5n41.tif,2,2,5,41,Un solo pliegue en la imagen.,5
1091,1091,DATASET/A1/c2/r2/images/e5/c2r2e5n42.tif,2,2,5,42,Un solo pliegue en la imagen.,5
1092,1092,DATASET/A1/c2/r2/images/e5/c2r2e5n43.tif,2,2,5,43,Un solo pliegue en la imagen.,5
1093,1093,DATASET/A1/c2/r2/images/e5/c2r2e5n44.tif,2,2,5,44,Un solo pliegue en la imagen.,5
1094,1094,DATASET/A1/c2/r2/images/e5/c2r2e5n45.tif,2,2,5,45,Dos pliegues en la imagen.,5
1095,1095,DATASET/A1/c2/r2/images/e5/c2r2e5n46.tif,2,2,5,46,Un solo pliegue en la imagen.,5
1096,1096,DATASET/A1/c2/r2/images/e5/c2r2e5n47.tif,2,2,5,47,Un solo pliegue en la imagen.,5
1097,1097,DATASET/A1/c2/r2/images/e5/c2r2e5n48.tif,2,2,5,48,Un solo pliegue en la imagen.,5
1098,1098,DATASET/A1/c2/r2/images/e5/c2r2e5n49.tif,2,2,5,49,Un solo pliegue en la imagen.,5
1099,1099,DATASET/A1/c2/r2/images/e5/c2r2e5n50.tif,2,2,5,50,Dos pliegues en la imagen.,5
1100,1100,DATASET/A1/c2/r2/images/e6/c2r2e6n1.tif,2,2,6,1,Lámpara izquierda apagada.,7
1101,1101,DATASET/A1/c2/r2/images/e6/c2r2e6n2.tif,2,2,6,2,Lámpara izquierda apagada.,7
1102,1102,DATASET/A1/c2/r2/images/e6/c2r2e6n3.tif,2,2,6,3,Lámpara izquierda apagada.,7
1103,1103,DATASET/A1/c2/r2/images/e6/c2r2e6n4.tif,2,2,6,4,Lámpara izquierda apagada.,7
1104,1104,DATASET/A1/c2/r2/images/e6/c2r2e6n5.tif,2,2,6,5,Lámpara izquierda apagada.,7
1105,1105,DATASET/A1/c2/r2/images/e6/c2r2e6n6.tif,2,2,6,6,Lámpara izquierda apagada.,7
1106,1106,DATASET/A1/c2/r2/images/e6/c2r2e6n7.tif,2,2,6,7,Lámpara izquierda apagada.,7
1107,1107,DATASET/A1/c2/r2/images/e6/c2r2e6n8.tif,2,2,6,8,Lámpara izquierda apagada.,7
1108,1108,DATASET/A1/c2/r2/images/e6/c2r2e6n9.tif,2,2,6,9,Lámpara izquierda apagada.,7
1109,1109,DATASET/A1/c2/r2/images/e6/c2r2e6n10.tif,2,2,6,10,Lámpara izquierda apagada.,7
1110,1110,DATASET/A1/c2/r2/images/e6/c2r2e6n11.tif,2,2,6,11,Lámpara derecha apagada.,7
1111,1111,DATASET/A1/c2/r2/images/e6/c2r2e6n12.tif,2,2,6,12,Lámpara derecha apagada.,7
1112,1112,DATASET/A1/c2/r2/images/e6/c2r2e6n13.tif,2,2,6,13,Lámpara derecha apagada.,7
1113,1113,DATASET/A1/c2/r2/images/e6/c2r2e6n14.tif,2,2,6,14,Lámpara derecha apagada.,7
1114,1114,DATASET/A1/c2/r2/images/e6/c2r2e6n15.tif,2,2,6,15,Lámpara derecha apagada.,7
1115,1115,DATASET/A1/c2/r2/images/e6/c2r2e6n16.tif,2,2,6,16,Lámpara derecha apagada.,7
1116,1116,DATASET/A1/c2/r2/images/e6/c2r2e6n17.tif,2,2,6,17,Lámpara derecha apagada.,7
1117,1117,DATASET/A1/c2/r2/images/e6/c2r2e6n18.tif,2,2,6,18,Lámpara derecha apagada.,7
1118,1118,DATASET/A1/c2/r2/images/e6/c2r2e6n19.tif,2,2,6,19,Lámpara derecha apagada.,7
1119,1119,DATASET/A1/c2/r2/images/e6/c2r2e6n20.tif,2,2,6,20,Lámpara derecha apagada.,7
1120,1120,DATASET/A1/c2/r2/images/e6/c2r2e6n21.tif,2,2,6,21,Sombra tenue en la mitad derecha de la imagen.,7
1121,1121,DATASET/A1/c2/r2/images/e6/c2r2e6n22.tif,2,2,6,22,Sombra tenue en la mitad derecha de la imagen.,7
1122,1122,DATASET/A1/c2/r2/images/e6/c2r2e6n23.tif,2,2,6,23,Sombra tenue en la mitad derecha de la imagen.,7
1123,1123,DATASET/A1/c2/r2/images/e6/c2r2e6n24.tif,2,2,6,24,Sombra tenue en la mitad derecha de la imagen.,7
1124,1124,DATASET/A1/c2/r2/images/e6/c2r2e6n25.tif,2,2,6,25,Sombra tenue en la mitad derecha de la imagen.,7
1125,1125,DATASET/A1/c2/r2/images/e6/c2r2e6n26.tif,2,2,6,26,Sombra tenue en la mitad derecha de la imagen.,7
1126,1126,DATASET/A1/c2/r2/images/e6/c2r2e6n27.tif,2,2,6,27,Sombra tenue en la mitad derecha de la imagen.,7
1127,1127,DATASET/A1/c2/r2/images/e6/c2r2e6n28.tif,2,2,6,28,Sombra tenue en la mitad derecha de la imagen.,7
1128,1128,DATASET/A1/c2/r2/images/e6/c2r2e6n29.tif,2,2,6,29,Sombra tenue en la mitad derecha de la imagen.,7
1129,1129,DATASET/A1/c2/r2/images/e6/c2r2e6n30.tif,2,2,6,30,Sombra tenue en la mitad derecha de la imagen.,7
1130,1130,DATASET/A1/c2/r2/images/e6/c2r2e6n31.tif,2,2,6,31,Sombra tenue en la mitad izquierda de la imagen.,7
1131,1131,DATASET/A1/c2/r2/images/e6/c2r2e6n32.tif,2,2,6,32,Sombra tenue en la mitad izquierda de la imagen.,7
1132,1132,DATASET/A1/c2/r2/images/e6/c2r2e6n33.tif,2,2,6,33,Sombra tenue en la mitad izquierda de la imagen.,7
1133,1133,DATASET/A1/c2/r2/images/e6/c2r2e6n34.tif,2,2,6,34,Sombra tenue en la mitad izquierda de la imagen.,7
1134,1134,DATASET/A1/c2/r2/images/e6/c2r2e6n35.tif,2,2,6,35,Sombra tenue en la mitad izquierda de la imagen.,7
1135,1135,DATASET/A1/c2/r2/images/e6/c2r2e6n36.tif,2,2,6,36,Sombra tenue en la mitad izquierda de la imagen.,7
1136,1136,DATASET/A1/c2/r2/images/e6/c2r2e6n37.tif,2,2,6,37,Sombra tenue en la mitad izquierda de la imagen.,7
1137,1137,DATASET/A1/c2/r2/images/e6/c2r2e6n38.tif,2,2,6,38,Sombra tenue en la mitad izquierda de la imagen.,7
1138,1138,DATASET/A1/c2/r2/images/e6/c2r2e6n39.tif,2,2,6,39,Sombra tenue en la mitad izquierda de la imagen.,7
1139,1139,DATASET/A1/c2/r2/images/e6/c2r2e6n40.tif,2,2,6,40,Sombra tenue en la mitad izquierda de la imagen.,7
1140,1140,DATASET/A1/c2/r2/images/e6/c2r2e6n41.tif,2,2,6,41,Fuerte sombra en la mitad derecha de la imagen.,7
1141,1141,DATASET/A1/c2/r2/images/e6/c2r2e6n42.tif,2,2,6,42,Fuerte sombra en la mitad derecha de la imagen.,7
1142,1142,DATASET/A1/c2/r2/images/e6/c2r2e6n43.tif,2,2,6,43,Fuerte sombra en la mitad derecha de la imagen.,7
1143,1143,DATASET/A1/c2/r2/images/e6/c2r2e6n44.tif,2,2,6,44,Fuerte sombra en la mitad derecha de la imagen.,7
1144,1144,DATASET/A1/c2/r2/images/e6/c2r2e6n45.tif,2,2,6,45,Fuerte sombra en la mitad derecha de la imagen.,7
1145,1145,DATASET/A1/c2/r2/images/e6/c2r2e6n46.tif,2,2,6,46,Fuerte sombra en la mitad izquierda de la imagen.,7
1146,1146,DATASET/A1/c2/r2/images/e6/c2r2e6n47.tif,2,2,6,47,Fuerte sombra en la mitad izquierda de la imagen.,7
1147,1147,DATASET/A1/c2/r2/images/e6/c2r2e6n48.tif,2,2,6,48,Fuerte sombra en la mitad izquierda de la imagen.,7
1148,1148,DATASET/A1/c2/r2/images/e6/c2r2e6n49.tif,2,2,6,49,Fuerte sombra en la mitad izquierda de la imagen.,7
1149,1149,DATASET/A1/c2/r2/images/e6/c2r2e6n50.tif,2,2,6,50,Fuerte sombra en la mitad izquierda de la imagen.,7
1150,1150,DATASET/A1/c2/r2/images/e7/c2r2e7n1.tif,2,2,7,1,"La distancia de la cámara se redujo de 15,8 cm a 13 cm.",7
1151,1151,DATASET/A1/c2/r2/images/e7/c2r2e7n2.tif,2,2,7,2,"La distancia de la cámara se redujo de 15,8 cm a 13 cm.",7
1152,1152,DATASET/A1/c2/r2/images/e7/c2r2e7n3.tif,2,2,7,3,"La distancia de la cámara se redujo de 15,8 cm a 13 cm.",7
1153,1153,DATASET/A1/c2/r2/images/e7/c2r2e7n4.tif,2,2,7,4,"La distancia de la cámara se redujo de 15,8 cm a 13 cm.",7
1154,1154,DATASET/A1/c2/r2/images/e7/c2r2e7n5.tif,2,2,7,5,"La distancia de la cámara se redujo de 15,8 cm a 13 cm.",7
1155,1155,DATASET/A1/c2/r2/images/e7/c2r2e7n6.tif,2,2,7,6,"La distancia de la cámara se redujo de 15,8 cm a 13 cm.",7
1156,1156,DATASET/A1/c2/r2/images/e7/c2r2e7n7.tif,2,2,7,7,"La distancia de la cámara se redujo de 15,8 cm a 13 cm.",7
1157,1157,DATASET/A1/c2/r2/images/e7/c2r2e7n8.tif,2,2,7,8,"La distancia de la cámara se redujo de 15,8 cm a 13 cm.",7
1158,1158,DATASET/A1/c2/r2/images/e7/c2r2e7n9.tif,2,2,7,9,"La distancia de la cámara se redujo de 15,8 cm a 13 cm.",7
1159,1159,DATASET/A1/c2/r2/images/e7/c2r2e7n10.tif,2,2,7,10,"La distancia de la cámara se redujo de 15,8 cm a 13 cm.",7
1160,1160,DATASET/A1/c2/r2/images/e7/c2r2e7n11.tif,2,2,7,11,"Distancia de la cámara reducida de 15,8 cm a 13 cm y cámara alrededor

Inclinado 15 grados.",7
1161,1161,DATASET/A1/c2/r2/images/e7/c2r2e7n12.tif,2,2,7,12,"Distancia de la cámara reducida de 15,8 cm a 13 cm y cámara alrededor

Inclinado 15 grados.",7
1162,1162,DATASET/A1/c2/r2/images/e7/c2r2e7n13.tif,2,2,7,13,"Distancia de la cámara reducida de 15,8 cm a 13 cm y cámara alrededor

Inclinado 15 grados.",7
1163,1163,DATASET/A1/c2/r2/images/e7/c2r2e7n14.tif,2,2,7,14,"Distancia de la cámara reducida de 15,8 cm a 13 cm y cámara alrededor

Inclinado 15 grados.",7
1164,1164,DATASET/A1/c2/r2/images/e7/c2r2e7n15.tif,2,2,7,15,"Distancia de la cámara reducida de 15,8 cm a 13 cm y cámara alrededor

Inclinado 15 grados.",7
1165,1165,DATASET/A1/c2/r2/images/e7/c2r2e7n16.tif,2,2,7,16,"Distancia de la cámara reducida de 15,8 cm a 13 cm y cámara alrededor

Inclinado 15 grados.",7
1166,1166,DATASET/A1/c2/r2/images/e7/c2r2e7n17.tif,2,2,7,17,"Distancia de la cámara reducida de 15,8 cm a 13 cm y cámara alrededor

Inclinado 15 grados.",7
1167,1167,DATASET/A1/c2/r2/images/e7/c2r2e7n18.tif,2,2,7,18,"Distancia de la cámara reducida de 15,8 cm a 13 cm y cámara alrededor

Inclinado 15 grados.",7
1168,1168,DATASET/A1/c2/r2/images/e7/c2r2e7n19.tif,2,2,7,19,"Distancia de la cámara reducida de 15,8 cm a 13 cm y cámara alrededor

Inclinado 15 grados.",7
1169,1169,DATASET/A1/c2/r2/images/e7/c2r2e7n20.tif,2,2,7,20,"Distancia de la cámara reducida de 15,8 cm a 13 cm y cámara alrededor

Inclinado 15 grados.",7
1170,1170,DATASET/A1/c2/r2/images/e7/c2r2e7n21.tif,2,2,7,21,"La distancia de la cámara aumentó de 15,8 cm a 21 cm.",7
1171,1171,DATASET/A1/c2/r2/images/e7/c2r2e7n22.tif,2,2,7,22,"La distancia de la cámara aumentó de 15,8 cm a 21 cm.",7
1172,1172,DATASET/A1/c2/r2/images/e7/c2r2e7n23.tif,2,2,7,23,"La distancia de la cámara aumentó de 15,8 cm a 21 cm.",7
1173,1173,DATASET/A1/c2/r2/images/e7/c2r2e7n24.tif,2,2,7,24,"La distancia de la cámara aumentó de 15,8 cm a 21 cm.",7
1174,1174,DATASET/A1/c2/r2/images/e7/c2r2e7n25.tif,2,2,7,25,"La distancia de la cámara aumentó de 15,8 cm a 21 cm.",7
1175,1175,DATASET/A1/c2/r2/images/e7/c2r2e7n26.tif,2,2,7,26,"La distancia de la cámara aumentó de 15,8 cm a 21 cm.",7
1176,1176,DATASET/A1/c2/r2/images/e7/c2r2e7n27.tif,2,2,7,27,"La distancia de la cámara aumentó de 15,8 cm a 21 cm.",7
1177,1177,DATASET/A1/c2/r2/images/e7/c2r2e7n28.tif,2,2,7,28,"La distancia de la cámara aumentó de 15,8 cm a 21 cm.",7
1178,1178,DATASET/A1/c2/r2/images/e7/c2r2e7n29.tif,2,2,7,29,"La distancia de la cámara aumentó de 15,8 cm a 21 cm.",7
1179,1179,DATASET/A1/c2/r2/images/e7/c2r2e7n30.tif,2,2,7,30,"La distancia de la cámara aumentó de 15,8 cm a 21 cm.",7
1180,1180,DATASET/A1/c2/r2/images/e7/c2r2e7n31.tif,2,2,7,31,"La distancia de la cámara aumentó de 15,8 cm a 21 cm y la cámara cambió

Inclinado 15 grados.",7
1181,1181,DATASET/A1/c2/r2/images/e7/c2r2e7n32.tif,2,2,7,32,"La distancia de la cámara aumentó de 15,8 cm a 21 cm y la cámara cambió

Inclinado 15 grados.",7
1182,1182,DATASET/A1/c2/r2/images/e7/c2r2e7n33.tif,2,2,7,33,"La distancia de la cámara aumentó de 15,8 cm a 21 cm y la cámara cambió

Inclinado 15 grados.",7
1183,1183,DATASET/A1/c2/r2/images/e7/c2r2e7n34.tif,2,2,7,34,"La distancia de la cámara aumentó de 15,8 cm a 21 cm y la cámara cambió

Inclinado 15 grados.",7
