,image_path,Taca oli,Carrera,Agujero,Hilo fino horizontal2,Tensión horizontal,Barrado,Borrissol,Hilo fino horizontal,Punto escapado
2614,46352fd5-frame0-00-19.49.jpg,0,0,0,0,0,0,0,1,0
2615,3ebfd1f6-frame0-00-24.84.jpg,0,0,0,1,0,0,0,0,0
2617,24880441-frame0-00-31.78.jpg,1,0,0,0,0,0,0,0,0
2622,19fdfe80-frame0-00-03.48.jpg,0,0,0,0,0,0,0,0,0
2623,26ac7a32-frame0-00-16.76.jpg,0,0,0,0,0,0,0,0,0
2626,50314872-frame0-00-23.05.jpg,0,0,0,0,0,0,0,1,0
2628,276a9643-frame0-00-02.21.jpg,0,0,0,0,0,0,0,0,0
2630,35c5cc30-frame0-00-22.54.jpg,0,0,0,0,0,0,0,0,0
2632,4e73cea8-frame0-00-07.41.jpg,0,0,0,1,0,0,0,0,0
2633,898392ca-frame0-00-16.65.jpg,0,0,0,0,0,0,0,0,0
2638,2cd2c345-frame0-00-02.02.jpg,0,0,0,0,0,0,0,1,0
2639,8acfea8f-frame0-00-43.22.jpg,0,0,0,0,0,0,0,0,0
2642,251866c8-frame0-00-41.25.jpg,0,0,0,0,0,0,0,0,0
2643,618b7bb6-frame0-00-20.37.jpg,0,1,0,0,0,0,0,0,0
2644,67d1832a-frame0-00-33.05.jpg,1,0,0,0,0,0,0,0,0
2645,4c175a93-frame0-00-07.91.jpg,0,0,0,1,0,0,0,0,0
2647,3b0ccdb0-frame0-00-00.63.jpg,0,0,0,0,0,0,0,1,0
2648,0573f96f-frame0-00-15.06.jpg,0,0,0,0,0,0,0,1,0
2649,88c52f8e-frame0-00-22.17.jpg,0,0,0,0,0,0,0,0,0
2651,8c2e8daf-frame0-00-21.91.jpg,0,0,0,0,0,0,0,0,0
2652,4f883d4a-frame0-00-12.97.jpg,0,0,1,0,0,0,0,0,0
2654,3395ca37-frame0-00-15.04.jpg,0,0,0,0,0,0,0,1,0
2655,141070ec-frame0-00-24.05.jpg,0,0,0,1,0,0,0,0,0
2658,40e21b34-frame0-00-06.17.jpg,0,0,0,0,0,0,0,1,0
2659,7b3ab7ca-frame0-00-17.31.jpg,0,0,0,0,0,0,0,1,0
2660,44dee8b6-frame0-00-12.92.jpg,0,0,0,0,0,0,0,0,0
2663,0c0fd4db-frame0-00-05.09.jpg,0,0,0,0,0,0,0,1,0
2664,35b7509d-frame0-00-19.71.jpg,0,0,0,0,0,0,0,1,0
2665,339782e7-frame0-00-26.46.jpg,0,0,0,0,0,0,0,0,0
2666,623368e6-frame0-00-05.36.jpg,0,0,0,0,0,0,0,1,0
2667,54186dcc-frame0-00-02.63.jpg,0,0,0,0,0,0,0,1,0
2669,4ca08e3e-frame0-00-22.85.jpg,0,0,0,0,0,0,0,0,0
2670,66342a65-frame0-00-15.24.jpg,0,0,0,0,0,0,0,1,0
2672,47540003-frame0-00-22.10.jpg,0,0,0,1,0,0,0,0,0
2673,44c4a609-frame0-00-18.92.jpg,0,0,0,0,0,0,0,0,0
2674,21923ff3-frame0-00-32.29.jpg,0,0,0,0,0,0,0,0,0
2675,5bcc32fd-frame0-00-21.94.jpg,0,0,0,1,0,0,0,0,0
2679,010a51fe-frame0-00-05.88.jpg,0,0,0,0,0,0,0,1,0
2680,1c9f3cd4-frame0-00-19.06.jpg,0,0,0,0,0,0,0,0,0
2682,6f4bdd3c-frame0-00-00.05.jpg,0,0,0,0,0,0,0,1,0
2684,2a474a5b-frame0-00-19.14.jpg,0,0,0,0,0,0,0,0,0
2685,5903a305-frame0-00-00.02.jpg,0,0,0,0,0,0,0,0,0
2687,2e8c7258-frame0-00-11.83.jpg,0,0,0,0,0,0,0,1,0
2688,7ae419d0-frame0-00-02.40.jpg,0,0,0,0,0,0,0,1,0
2691,56a7e109-frame0-00-19.26.jpg,0,0,0,0,0,0,0,1,0
2692,3e7ae509-frame0-00-03.59.jpg,0,0,0,1,0,0,0,0,0
2694,11699e3c-frame0-00-04.90.jpg,0,0,0,0,0,0,0,1,0
2696,652465a0-frame0-00-05.52.jpg,0,0,0,0,0,0,0,0,0
2701,8b10f215-frame0-00-22.96.jpg,0,0,0,0,0,0,0,1,0
2702,50e306f4-frame0-00-09.49.jpg,0,0,0,0,0,0,0,0,0
2703,88536f8e-frame0-00-03.88.jpg,0,0,0,0,0,0,0,1,0
2704,2f2a59b9-frame0-00-39.05.jpg,0,0,0,0,0,0,0,0,0
2705,29c19329-frame0-00-09.65.jpg,0,0,0,0,0,0,0,0,0
2710,121335be-frame0-00-29.09.jpg,0,0,0,1,0,0,0,0,0
2711,0675a96f-frame0-00-10.06.jpg,0,0,0,0,0,0,0,1,0
2712,5e5c9cf1-frame0-00-00.49.jpg,0,0,0,0,0,0,0,0,0
2713,411f2b79-frame0-00-14.14.jpg,0,0,0,0,0,0,0,0,0
2718,640ba9fe-frame0-00-00.72.jpg,0,0,0,0,0,0,0,1,0
2720,2a295d97-frame0-00-10.33.jpg,0,0,0,1,0,0,0,0,0
2722,2369b8fc-frame0-00-19.40.jpg,0,0,0,0,0,0,0,1,0
2723,3afc4ba3-frame0-00-04.25.jpg,0,0,0,0,0,0,0,1,0
2725,627808d8-frame0-00-39.82.jpg,0,0,0,0,0,0,0,0,0
2727,5c8a5cea-frame0-00-33.80.jpg,0,0,0,0,0,0,0,0,0
2728,61601bd0-frame0-00-06.88.jpg,0,0,0,1,0,0,0,0,0
2732,83fee2ad-frame0-00-07.07.jpg,0,0,0,0,0,0,0,1,0
2734,4c25c9e3-frame0-00-17.60.jpg,0,0,0,0,0,0,0,1,0
2735,3174ffd7-frame0-00-14.45.jpg,0,0,0,0,0,0,0,0,0
2736,7a0bc842-frame0-00-11.22.jpg,0,0,0,0,0,0,0,0,0
2737,5e139c9e-frame0-00-09.01.jpg,0,0,0,1,0,0,0,0,0
2740,5628e606-frame0-00-01.82.jpg,0,0,0,0,0,0,0,1,0
2741,0d563bd8-frame0-00-09.78.jpg,0,0,0,0,0,0,0,0,0
2743,01ea3d50-frame0-00-25.16.jpg,0,0,0,0,0,0,0,0,0
2744,7a91969f-frame0-00-42.94.jpg,1,0,0,0,0,0,0,0,0
2745,103a953d-frame0-00-33.46.jpg,1,0,0,0,0,0,0,0,0
2747,226c7ef3-frame0-00-02.94.jpg,0,0,0,0,0,0,0,0,0
2749,44479ce9-frame0-00-15.64.jpg,0,0,0,0,0,0,0,0,0
2751,076a4131-frame0-00-03.63.jpg,0,0,0,0,0,0,0,1,0
2752,205fc55c-frame0-00-40.30.jpg,0,0,0,0,0,0,0,0,0
2759,13ceefb8-frame0-00-22.41.jpg,0,0,0,1,0,0,0,0,0
2760,731cd3c5-frame0-00-20.25.jpg,0,0,0,0,0,0,0,0,0
2761,842e5659-frame0-00-30.61.jpg,0,0,0,0,0,0,0,0,0
2763,66a82cfa-frame0-00-16.50.jpg,0,0,0,0,0,0,0,0,0
2765,5087de09-frame0-00-12.68.jpg,0,0,0,0,0,0,0,1,0
2766,0d5ab263-frame0-00-02.20.jpg,0,0,0,0,0,0,0,1,0
2770,68189c35-frame0-00-12.46.jpg,0,0,0,1,0,0,0,0,0
2772,1de62af4-frame0-00-00.66.jpg,0,0,0,0,0,0,0,0,0
2773,846357cd-frame0-00-03.11.jpg,0,0,0,0,0,0,0,0,0
2775,6c23858a-frame0-00-15.20.jpg,0,0,0,0,0,0,0,1,0
2777,6e9cfc3a-frame0-00-09.95.jpg,0,0,0,0,0,0,0,1,0
2778,80b82dd8-frame0-00-13.54.jpg,0,0,0,1,0,0,0,0,0
2779,6c36abd8-frame0-00-23.29.jpg,0,0,0,0,0,0,0,0,0
2780,4eb7ec9a-frame0-00-40.75.jpg,0,0,0,0,0,0,0,0,0
2781,39234750-frame0-00-00.38.jpg,0,0,0,0,0,0,0,1,0
2784,6cf38265-frame0-00-07.96.jpg,0,0,0,1,0,0,0,0,0
2786,5538f20a-frame0-00-08.59.jpg,0,0,0,1,0,0,0,0,0
2787,68db91f8-frame0-00-13.06.jpg,0,0,0,0,0,0,0,0,0
2788,79e9df47-frame0-00-23.61.jpg,0,0,0,0,0,0,1,0,0
2793,8ece6525-frame0-00-13.48.jpg,0,0,0,0,0,0,0,0,0
2794,085ede11-frame0-00-00.42.jpg,0,0,0,0,0,0,0,0,0
2797,12ff8433-frame0-00-01.21.jpg,0,0,0,0,0,0,0,0,0
2798,6e97f9c8-frame0-00-12.78.jpg,0,0,0,0,0,0,0,1,0
2799,2c81386b-frame0-00-13.61.jpg,0,0,0,1,0,0,0,0,0
2802,45da5e71-frame0-00-24.35.jpg,0,0,0,0,0,0,0,0,0
2803,149ea87d-frame0-00-18.60.jpg,0,0,0,0,0,0,0,0,0
2804,3103a845-frame0-00-22.40.jpg,0,0,0,0,0,0,0,0,0
2806,6cf443e8-frame0-00-38.54.jpg,0,0,0,0,0,0,0,0,0
2807,6b0535c0-frame0-00-18.42.jpg,0,0,0,0,0,0,0,1,0
2809,0f572557-frame0-00-05.79.jpg,0,0,0,0,0,0,0,1,0
2812,06c1bf7f-frame0-00-18.42.jpg,0,0,0,0,0,0,0,0,0
2816,036a7d46-frame0-00-08.81.jpg,0,0,0,0,0,0,0,1,0
2818,7600ac15-frame0-00-15.78.jpg,0,0,0,0,0,0,0,0,0
2819,7293d7a7-frame0-00-17.28.jpg,0,1,0,1,0,0,0,0,0
2820,41b336a7-frame0-00-07.66.jpg,0,0,0,0,0,0,0,0,0
2823,4a091349-frame0-00-05.91.jpg,0,0,0,0,0,0,0,1,0
2824,2abb6f57-frame0-00-10.96.jpg,0,0,0,0,0,0,0,0,0
2825,141e5eaa-frame0-00-32.45.jpg,0,0,0,0,0,0,0,0,0
2826,6d34e66a-frame0-00-07.05.jpg,0,0,0,0,0,0,0,1,0
2829,382062d0-frame0-00-06.00.jpg,0,0,0,0,0,0,0,0,0
2830,5a690494-frame0-00-14.95.jpg,0,0,0,0,0,0,0,1,0
2831,2bb67d5f-frame0-00-09.16.jpg,0,0,0,0,0,0,0,0,0
2833,85244d1c-frame0-00-00.14.jpg,0,0,0,0,0,0,0,0,0
2834,6398393c-frame0-00-10.53.jpg,0,0,0,0,0,0,0,0,0
2835,2b233169-frame0-00-25.99.jpg,0,0,0,0,0,0,0,0,0
2836,06f5ae2c-frame0-00-08.85.jpg,0,0,0,0,0,0,0,1,0
2841,08fc838a-frame0-00-39.59.jpg,0,0,0,0,0,0,0,0,0
2843,2bf0b4eb-frame0-00-06.59.jpg,0,0,0,0,0,0,0,1,0
2844,0f6af75d-frame0-00-23.14.jpg,0,0,0,0,0,0,0,0,0
2845,531feb6c-frame0-00-21.57.jpg,0,0,0,0,0,0,0,1,0
2847,1ea49529-frame0-00-01.92.jpg,0,0,0,0,0,0,0,1,0
2850,1783ddcf-frame0-00-31.91.jpg,0,0,0,0,0,0,0,0,0
2851,8dd4162f-frame0-00-02.05.jpg,0,0,0,0,0,0,0,1,0
2852,0421aba5-frame0-00-09.35.jpg,0,0,0,0,0,0,0,1,0
2854,09959331-frame0-00-10.54.jpg,0,0,0,0,0,0,0,0,0
2858,831c7af2-frame0-00-10.94.jpg,0,0,0,0,0,0,0,0,0
2862,4b643abf-frame0-00-21.93.jpg,0,0,0,1,0,0,0,0,0
2864,0cef7ba3-frame0-00-43.97.jpg,0,0,0,0,0,0,0,0,0
2865,52ad5015-frame0-00-18.40.jpg,0,0,0,0,0,0,0,0,0
2866,4526c02f-frame0-00-18.76.jpg,0,0,0,0,0,0,0,0,0
2867,08466b6b-frame0-00-21.30.jpg,0,0,0,1,0,0,0,0,0
2868,4662fa66-frame0-00-06.99.jpg,0,0,0,0,0,0,0,0,1
2870,08f36bb3-frame0-00-03.83.jpg,0,0,0,0,0,0,0,1,0
2872,4fc9dcd9-frame0-00-06.90.jpg,0,0,0,0,0,0,0,1,0
2873,569018b3-frame0-00-16.14.jpg,0,0,0,0,0,0,0,1,0
2874,6ef46104-frame0-00-21.73.jpg,0,0,0,0,0,0,0,1,1
2876,2857dd75-frame0-00-03.88.jpg,0,0,0,0,0,0,0,1,0
2877,1c6522f2-frame0-00-01.81.jpg,0,0,0,0,0,0,0,0,0
2881,8cd63730-frame0-00-01.94.jpg,0,0,0,0,0,0,0,1,0
2882,25e2035c-frame0-00-01.98.jpg,0,0,0,0,0,0,0,0,0
2884,03ae9f4a-frame0-00-14.49.jpg,0,0,0,0,0,0,0,1,0
2886,526ce8ff-frame0-00-13.50.jpg,0,0,0,1,0,0,0,0,0
2887,26bd5220-frame0-00-04.79.jpg,0,0,0,0,0,0,0,1,0
2888,663e492f-frame0-00-37.38.jpg,0,0,0,0,0,0,0,0,0
2889,6d4c528c-frame0-00-28.83.jpg,0,0,0,1,0,0,0,0,0
2890,72a9ac7b-frame0-00-19.03.jpg,0,0,0,0,0,0,0,0,0
2892,47cd165e-frame0-00-19.79.jpg,0,0,0,0,0,0,0,1,0
2893,324b3608-frame0-00-05.76.jpg,0,0,0,0,0,0,0,0,0
2894,41857f35-frame0-00-07.27.jpg,0,0,0,0,0,0,0,1,0
2895,46eae748-frame0-00-19.34.jpg,0,0,0,0,0,0,0,1,0
2897,49e3ecc0-frame0-00-16.85.jpg,0,0,0,0,0,0,0,0,0
2898,77bfd413-frame0-00-08.73.jpg,0,0,0,0,0,0,0,0,0
2899,57bedf7d-frame0-00-04.67.jpg,0,0,0,0,0,0,0,1,0
2900,54fa2a86-frame0-00-15.11.jpg,0,0,0,0,0,0,0,1,0
2903,443b0cd4-frame0-00-15.18.jpg,0,0,0,0,0,0,0,0,0
2904,5b33825b-frame0-00-21.50.jpg,0,0,0,0,0,0,0,0,0
2907,424e5b1f-frame0-00-03.25.jpg,0,0,0,0,0,0,0,0,0
2909,51dd194f-frame0-00-25.20.jpg,0,0,0,0,0,0,0,0,0
2911,582ed23d-frame0-00-04.08.jpg,0,0,0,0,0,0,0,0,0
2912,89470c1d-frame0-00-02.85.jpg,0,0,0,0,0,0,0,1,0
2914,1dadc809-frame0-00-06.55.jpg,0,0,0,0,0,0,0,0,0
2916,3c5b7682-frame0-00-16.26.jpg,0,0,0,0,0,0,0,0,0
2918,5a30abf0-frame0-00-28.10.jpg,0,0,0,0,0,0,0,0,0
2920,1b7970d0-frame0-00-14.20.jpg,0,0,0,0,0,0,0,1,0
2926,5b10e705-frame0-00-04.52.jpg,0,0,0,0,0,0,0,0,0
2927,0d8b4aec-frame0-00-26.05.jpg,0,0,0,1,0,0,0,0,0
2928,777c85cb-frame0-00-32.63.jpg,0,0,0,0,0,0,0,0,0
2931,0e4f2487-frame0-00-16.42.jpg,0,0,0,0,0,0,0,0,0
2932,22fbed50-frame0-00-04.02.jpg,0,0,0,0,0,0,0,1,0
2933,1a1adb20-frame0-00-22.31.jpg,0,0,0,1,0,0,0,0,0
2934,0dafa42c-frame0-00-21.75.jpg,0,0,0,0,0,0,0,0,0
2936,1810f2a1-frame0-00-26.38.jpg,0,0,0,0,0,0,0,0,0
2937,1179ed95-frame0-00-14.51.jpg,0,0,0,0,0,0,0,0,0
2938,49d7787f-frame0-00-17.52.jpg,0,0,0,0,0,0,0,1,0
2939,2648f60d-frame0-00-01.42.jpg,0,0,0,0,0,0,0,0,0
2940,0cf3f552-frame0-00-37.28.jpg,0,0,0,0,0,0,0,0,0
2941,7ad1c8f9-frame0-00-01.45.jpg,0,0,0,0,0,0,0,1,0
2944,78acf6ad-frame0-00-11.37.jpg,0,0,0,0,0,0,0,0,0
2948,14ed42b2-frame0-00-02.05.jpg,0,0,0,0,0,0,0,0,0
2949,75b81a09-frame0-00-07.25.jpg,0,0,0,0,0,0,0,1,0
2950,0a14d3df-frame0-00-03.26.jpg,0,0,0,0,0,0,0,1,0
2951,1c548782-frame0-00-12.26.jpg,0,0,0,0,0,0,0,0,0
2952,87f1fc06-frame0-00-35.42.jpg,0,0,0,0,0,0,0,0,0
2953,36fc4d54-frame0-00-19.34.jpg,0,0,0,0,0,0,0,1,0
2954,00ab15df-frame0-00-19.45.jpg,0,0,0,0,0,0,0,0,0
2955,49b927af-frame0-00-09.68.jpg,0,0,0,0,0,0,0,0,0
2957,05fab2d9-frame0-00-06.98.jpg,0,0,0,0,0,0,0,1,0
2959,49421b7d-frame0-00-40.98.jpg,0,0,0,0,0,0,0,0,0
2961,34b30ee3-frame0-00-35.71.jpg,1,0,0,0,0,0,0,0,0
2963,2ffdfe58-frame0-00-05.65.jpg,0,0,0,0,0,0,0,1,0
2964,7ff922bc-frame0-00-34.15.jpg,0,0,0,0,0,0,0,0,0
2965,85c67861-frame0-00-06.09.jpg,0,0,0,0,0,0,0,0,0
2968,05af948d-frame0-00-14.29.jpg,0,0,0,1,0,0,0,0,0
2969,1975a953-frame0-00-22.17.jpg,0,0,0,0,0,0,0,0,0
2970,4a16be0e-frame0-00-04.74.jpg,0,0,0,0,0,0,0,0,0
2971,8b42bab4-frame0-00-36.43.jpg,0,0,0,0,0,0,1,0,0
2972,3d4d2565-frame0-00-08.31.jpg,0,0,0,0,0,0,0,1,0
2973,50297d57-frame0-00-09.03.jpg,0,0,0,0,0,0,0,0,0
2974,772224e7-frame0-00-15.69.jpg,0,0,0,0,0,0,0,1,0
2975,23da68c4-frame0-00-18.49.jpg,0,0,0,0,0,0,0,0,0
2977,11995597-frame0-00-29.13.jpg,0,0,0,1,0,0,0,0,0
2978,09b144b9-frame0-00-09.22.jpg,0,0,0,0,0,0,0,1,0
2982,2ded4f91-frame0-00-25.23.jpg,0,0,0,0,0,0,0,0,0
2983,5e18d06c-frame0-00-24.88.jpg,0,0,0,0,0,0,0,0,0
2984,62450909-frame0-00-08.28.jpg,0,0,0,0,0,0,0,0,0
2988,778cfe5d-frame0-00-22.33.jpg,0,0,0,0,0,0,0,1,0
2990,7b959369-frame0-00-06.52.jpg,0,0,0,0,0,0,0,0,0
2994,03ccdfa6-frame0-00-11.92.jpg,0,0,0,0,0,0,0,1,0
2995,857a8965-frame0-00-00.62.jpg,0,0,0,0,0,0,0,0,0
2996,17fb9e63-frame0-00-23.56.jpg,0,0,0,0,0,0,1,0,0
2997,4f2b55f4-frame0-00-18.91.jpg,0,0,0,0,0,0,0,1,0
2998,2858826a-frame0-00-02.43.jpg,0,0,0,0,0,0,0,1,0
3000,84dfcbc8-frame0-00-40.73.jpg,0,0,0,0,0,0,0,0,0
3003,8b4073dd-frame0-00-38.80.jpg,0,0,0,0,0,0,0,0,0
3004,5376e837-frame0-00-21.78.jpg,0,0,0,0,0,0,0,0,0
3006,00e55021-frame0-00-06.53.jpg,0,0,0,0,0,0,0,0,0
3007,1709f60e-frame0-00-09.25.jpg,0,0,0,0,0,0,0,1,0
3010,2f57bb55-frame0-00-24.47.jpg,0,1,0,1,0,0,0,0,0
3014,52702946-frame0-00-30.37.jpg,0,0,0,0,0,0,0,0,0
3017,1b708d06-frame0-00-25.80.jpg,0,0,0,0,0,0,0,0,0
3018,61e0c898-frame0-00-12.03.jpg,0,0,0,0,0,0,0,0,0
3021,78e44251-frame0-00-10.63.jpg,0,0,0,0,0,0,0,0,0
3023,8847807d-frame0-00-24.81.jpg,0,0,0,0,0,0,0,0,0
3024,6892bf03-frame0-00-43.45.jpg,0,0,0,0,0,0,0,0,0
3025,664c8e9d-frame0-00-24.57.jpg,0,0,0,0,0,0,0,0,0
3027,85657a70-frame0-00-33.38.jpg,0,0,0,0,0,0,0,0,0
3029,5462aec7-frame0-00-06.25.jpg,0,0,0,0,0,0,0,0,0
3030,0142db2d-frame0-00-18.86.jpg,0,0,0,0,0,0,0,0,0
3032,8b4152d0-frame0-00-24.38.jpg,0,1,0,1,0,0,0,0,0
3033,85278ddf-frame0-00-01.23.jpg,0,0,0,0,0,0,0,0,0
3034,48ff31fd-frame0-00-03.92.jpg,0,0,0,0,0,0,0,0,0
3035,613c44f8-frame0-00-27.05.jpg,0,0,0,0,0,0,0,0,0
3038,6e848e8e-frame0-00-10.83.jpg,0,0,0,0,0,0,0,0,0
3039,17402ace-frame0-00-01.18.jpg,0,0,0,0,0,0,0,0,0
3041,6f945d8e-frame0-00-01.19.jpg,0,0,0,0,0,0,0,1,0
3043,75168a5b-frame0-00-12.64.jpg,0,0,0,0,0,0,0,0,0
3045,3803e07c-frame0-00-01.15.jpg,0,0,0,0,0,0,0,0,0
3047,7abb5002-frame0-00-12.75.jpg,0,0,0,0,0,0,0,1,0
3050,4ec72ad3-frame0-00-04.96.jpg,0,0,0,1,0,0,1,0,0
3051,5b651191-frame0-00-08.39.jpg,0,0,0,1,0,0,0,0,0
3052,24cba4f6-frame0-00-17.20.jpg,0,0,0,0,0,0,0,0,0
3053,487240f4-frame0-00-18.97.jpg,0,0,0,0,0,0,0,0,0
3054,473d1703-frame0-00-06.71.jpg,0,0,0,0,0,0,1,1,0
3056,85b1b3a5-frame0-00-18.51.jpg,0,0,0,1,0,0,0,0,0
3057,641ae18e-frame0-00-06.34.jpg,0,0,1,0,0,0,0,0,0
3060,37e0fd44-frame0-00-27.44.jpg,0,0,0,1,0,0,0,0,0
3061,1131524a-frame0-00-36.78.jpg,0,0,0,0,0,0,0,0,0
3063,2510b792-frame0-00-03.74.jpg,0,0,0,0,0,0,0,0,0
3065,0d4b9501-frame0-00-07.58.jpg,0,0,0,0,0,0,0,1,0
3066,2191d986-frame0-00-04.58.jpg,0,0,0,0,0,0,0,0,0
3069,7f56939a-frame0-00-12.28.jpg,0,0,0,0,0,0,0,0,0
3070,724bf7d7-frame0-00-22.50.jpg,0,0,0,0,0,0,0,1,0
3071,8095b04a-frame0-00-08.08.jpg,0,0,0,1,0,0,0,0,0
3074,4b6542eb-frame0-00-18.94.jpg,0,0,0,0,0,0,0,0,0
3075,82292ebd-frame0-00-19.66.jpg,0,0,0,0,0,0,0,0,0
3079,3ee7a335-frame0-00-00.80.jpg,0,0,0,0,0,0,0,1,0
3081,1d958a69-frame0-00-15.94.jpg,0,0,0,0,0,0,0,0,0
3082,490ebcbb-frame0-00-25.28.jpg,0,0,0,0,0,0,0,0,0
3085,15a78dcc-frame0-00-22.63.jpg,0,0,0,0,0,0,0,0,0
3088,4642e617-frame0-00-08.72.jpg,0,0,0,0,0,0,0,0,0
3089,06ca7fea-frame0-00-04.51.jpg,0,0,0,0,0,0,0,1,0
3090,2d34c7fb-frame0-00-01.78.jpg,0,0,0,0,0,0,0,0,0
3091,162e8b82-frame0-00-07.47.jpg,0,0,0,1,0,0,0,0,0
3092,4cbf94cf-frame0-00-10.60.jpg,0,0,0,0,0,0,0,0,0
3093,60f8b781-frame0-00-04.43.jpg,0,0,0,0,0,0,0,0,0
3097,76d9b36b-frame0-00-20.94.jpg,0,0,0,0,0,0,0,0,0
3098,06db3812-frame0-00-18.48.jpg,0,0,0,0,0,0,0,1,0
3099,506118a5-frame0-00-22.94.jpg,0,0,0,0,0,0,0,0,0
3100,77b17f86-frame0-00-11.43.jpg,0,0,0,0,0,0,0,1,0
3102,87ccfecf-frame0-00-07.80.jpg,0,0,0,0,0,0,0,0,0
3103,1792a8d9-frame0-00-13.65.jpg,0,1,0,0,0,0,0,0,0
3105,38dac83a-frame0-00-10.31.jpg,0,0,0,0,0,0,0,1,0
3106,1a284bb6-frame0-00-30.34.jpg,0,0,0,0,0,0,0,0,0
3110,19f828aa-frame0-00-13.89.jpg,0,0,0,1,0,0,0,0,0
3112,6500315e-frame0-00-06.34.jpg,0,0,0,0,0,0,0,0,0
3113,6e95b706-frame0-00-19.68.jpg,0,0,0,0,0,0,0,1,0
3115,526e50fa-frame0-00-31.74.jpg,0,0,0,0,0,0,0,0,0
3117,5fa65d64-frame0-00-20.60.jpg,0,0,0,0,0,0,0,0,0
3118,8dd00bda-frame0-00-16.95.jpg,0,0,0,1,0,0,0,0,0
3119,10dcfc87-frame0-00-12.32.jpg,0,0,0,0,0,0,0,0,0
3120,071144bd-frame0-00-12.15.jpg,0,0,0,0,0,0,0,0,0
3121,08ecab87-frame0-00-34.95.jpg,0,0,0,0,0,0,0,0,0
3122,1d3c9f53-frame0-00-12.49.jpg,0,0,0,0,0,0,0,1,0
3124,7b6d5e92-frame0-00-33.89.jpg,0,0,0,0,0,0,0,0,0
3125,3b5b1c7d-frame0-00-35.35.jpg,0,0,0,0,0,0,0,0,0
3129,474efde7-frame0-00-36.20.jpg,0,0,0,0,0,0,0,0,0
3131,08571bf3-frame0-00-08.78.jpg,0,0,0,0,0,0,0,1,0
3132,8ccc2c75-frame0-00-39.11.jpg,0,0,0,0,0,0,0,0,0
3133,73efad2f-frame0-00-07.71.jpg,0,0,0,0,0,0,0,1,1
3136,36d5062c-frame0-00-16.96.jpg,0,0,0,0,0,0,0,0,0
3138,170c9cb1-frame0-00-02.59.jpg,0,0,0,0,0,0,0,0,0
3140,2e02acc6-frame0-00-01.43.jpg,0,0,0,0,0,0,0,0,0
3142,4040805d-frame0-00-26.00.jpg,0,0,0,0,0,0,0,0,0
3143,05425986-frame0-00-36.29.jpg,0,0,0,0,0,0,0,0,0
3144,05403395-frame0-00-07.33.jpg,0,0,0,0,0,0,0,1,0
3145,32f89204-frame0-00-12.77.jpg,0,0,0,0,0,0,0,0,0
3149,686c4423-frame0-00-22.21.jpg,0,0,0,0,0,0,0,1,0
3150,4c0bf8ae-frame0-00-35.56.jpg,0,0,0,0,0,0,0,0,0
3152,75ca82f8-frame0-00-04.77.jpg,0,0,0,0,0,0,0,1,0
3153,240fa6c0-frame0-00-18.02.jpg,0,0,0,0,0,0,0,1,0
3154,1f4407a4-frame0-00-05.97.jpg,0,0,0,0,0,0,0,0,0
3155,6aeb012b-frame0-00-03.48.jpg,0,0,0,0,0,0,0,1,0
3156,556fffc5-frame0-00-38.97.jpg,0,0,0,0,0,0,0,0,0
3157,893d85b3-frame0-00-14.46.jpg,0,0,0,0,0,0,0,1,0
3158,6eb32311-frame0-00-06.62.jpg,0,0,0,0,0,0,0,1,0
3159,5f3bb129-frame0-00-28.43.jpg,0,0,0,0,0,0,0,0,0
3161,8b3866c1-frame0-00-17.62.jpg,0,0,0,0,0,0,0,0,0
3163,55605520-frame0-00-06.35.jpg,0,0,0,0,0,0,0,0,0
3164,38ee6f0d-frame0-00-12.43.jpg,0,0,0,0,0,0,0,1,0
3168,623e763c-frame0-00-14.18.jpg,0,0,0,0,0,0,0,0,0
3171,11a768c5-frame0-00-34.94.jpg,0,0,0,0,0,0,0,0,0
3176,1cbd03b7-frame0-00-17.65.jpg,0,0,0,0,0,0,0,0,0
3178,649cfaae-frame0-00-10.44.jpg,0,0,0,0,0,0,0,1,0
3179,4219ecf0-frame0-00-14.12.jpg,0,0,0,0,0,0,0,1,0
3180,8d0b4d89-frame0-00-08.64.jpg,0,0,0,0,0,0,0,1,0
3183,6e038810-frame0-00-02.74.jpg,0,0,0,0,0,0,0,0,0
3184,88cbe442-frame0-00-21.70.jpg,0,0,0,1,0,0,0,0,0
3186,7ee807db-frame0-00-21.23.jpg,0,0,0,0,0,0,0,0,0
3187,15574525-frame0-00-08.05.jpg,0,0,0,0,0,0,0,1,0
3188,2f0e2dae-frame0-00-10.43.jpg,0,0,0,0,0,0,0,0,0
3189,1d3c5b32-frame0-00-06.76.jpg,0,0,0,0,0,0,0,1,0
3190,0b9cf241-frame0-00-19.26.jpg,0,0,0,1,0,0,0,0,0
3191,24fb37eb-frame0-00-06.40.jpg,0,0,0,0,0,0,0,0,0
3192,305ca87d-frame0-00-11.74.jpg,0,0,0,0,0,0,0,0,0
3193,43144e09-frame0-00-40.74.jpg,0,0,0,0,0,0,0,0,0
3194,84a78711-frame0-00-11.53.jpg,0,0,0,0,0,0,0,1,0
3195,746fb45c-frame0-00-14.40.jpg,0,0,0,0,0,0,0,1,0
3196,2519efbc-frame0-00-13.74.jpg,0,0,0,0,0,0,0,1,0
