,paths,c,r,e,n
1687,DATASET/A1/c3/r1/images/e1/c3r1e1n39.tif,3,1,1,39
1688,DATASET/A1/c3/r1/images/e1/c3r1e1n40.tif,3,1,1,40
1689,DATASET/A1/c3/r1/images/e1/c3r1e1n41.tif,3,1,1,41
1690,DATASET/A1/c3/r1/images/e1/c3r1e1n42.tif,3,1,1,42
1691,DATASET/A1/c3/r1/images/e1/c3r1e1n43.tif,3,1,1,43
1692,DATASET/A1/c3/r1/images/e1/c3r1e1n44.tif,3,1,1,44
1693,DATASET/A1/c3/r1/images/e1/c3r1e1n45.tif,3,1,1,45
1694,DATASET/A1/c3/r1/images/e1/c3r1e1n46.tif,3,1,1,46
1695,DATASET/A1/c3/r1/images/e1/c3r1e1n47.tif,3,1,1,47
1696,DATASET/A1/c3/r1/images/e1/c3r1e1n48.tif,3,1,1,48
1697,DATASET/A1/c3/r1/images/e1/c3r1e1n49.tif,3,1,1,49
1698,DATASET/A1/c3/r1/images/e1/c3r1e1n50.tif,3,1,1,50
1699,DATASET/A1/c3/r1/images/e2/c3r1e2n1.tif,3,1,2,1
1700,DATASET/A1/c3/r1/images/e2/c3r1e2n2.tif,3,1,2,2
1701,DATASET/A1/c3/r1/images/e2/c3r1e2n3.tif,3,1,2,3
1702,DATASET/A1/c3/r1/images/e2/c3r1e2n4.tif,3,1,2,4
1703,DATASET/A1/c3/r1/images/e2/c3r1e2n5.tif,3,1,2,5
1704,DATASET/A1/c3/r1/images/e2/c3r1e2n6.tif,3,1,2,6
1705,DATASET/A1/c3/r1/images/e2/c3r1e2n7.tif,3,1,2,7
1706,DATASET/A1/c3/r1/images/e2/c3r1e2n8.tif,3,1,2,8
1707,DATASET/A1/c3/r1/images/e2/c3r1e2n9.tif,3,1,2,9
1708,DATASET/A1/c3/r1/images/e2/c3r1e2n10.tif,3,1,2,10
1709,DATASET/A1/c3/r1/images/e2/c3r1e2n11.tif,3,1,2,11
1710,DATASET/A1/c3/r1/images/e2/c3r1e2n12.tif,3,1,2,12
1711,DATASET/A1/c3/r1/images/e2/c3r1e2n13.tif,3,1,2,13
1712,DATASET/A1/c3/r1/images/e2/c3r1e2n14.tif,3,1,2,14
1713,DATASET/A1/c3/r1/images/e2/c3r1e2n15.tif,3,1,2,15
1714,DATASET/A1/c3/r1/images/e2/c3r1e2n16.tif,3,1,2,16
1715,DATASET/A1/c3/r1/images/e2/c3r1e2n17.tif,3,1,2,17
1716,DATASET/A1/c3/r1/images/e2/c3r1e2n18.tif,3,1,2,18
1717,DATASET/A1/c3/r1/images/e2/c3r1e2n19.tif,3,1,2,19
1718,DATASET/A1/c3/r1/images/e2/c3r1e2n20.tif,3,1,2,20
1719,DATASET/A1/c3/r1/images/e2/c3r1e2n21.tif,3,1,2,21
1720,DATASET/A1/c3/r1/images/e2/c3r1e2n22.tif,3,1,2,22
1721,DATASET/A1/c3/r1/images/e2/c3r1e2n23.tif,3,1,2,23
1722,DATASET/A1/c3/r1/images/e2/c3r1e2n24.tif,3,1,2,24
1723,DATASET/A1/c3/r1/images/e2/c3r1e2n25.tif,3,1,2,25
1724,DATASET/A1/c3/r1/images/e2/c3r1e2n26.tif,3,1,2,26
1725,DATASET/A1/c3/r1/images/e2/c3r1e2n27.tif,3,1,2,27
1726,DATASET/A1/c3/r1/images/e2/c3r1e2n28.tif,3,1,2,28
1727,DATASET/A1/c3/r1/images/e2/c3r1e2n29.tif,3,1,2,29
1728,DATASET/A1/c3/r1/images/e2/c3r1e2n30.tif,3,1,2,30
1729,DATASET/A1/c3/r1/images/e2/c3r1e2n31.tif,3,1,2,31
1730,DATASET/A1/c3/r1/images/e2/c3r1e2n32.tif,3,1,2,32
1731,DATASET/A1/c3/r1/images/e2/c3r1e2n33.tif,3,1,2,33
1732,DATASET/A1/c3/r1/images/e2/c3r1e2n34.tif,3,1,2,34
1733,DATASET/A1/c3/r1/images/e2/c3r1e2n35.tif,3,1,2,35
1734,DATASET/A1/c3/r1/images/e2/c3r1e2n36.tif,3,1,2,36
1735,DATASET/A1/c3/r1/images/e2/c3r1e2n37.tif,3,1,2,37
1736,DATASET/A1/c3/r1/images/e2/c3r1e2n38.tif,3,1,2,38
1737,DATASET/A1/c3/r1/images/e2/c3r1e2n39.tif,3,1,2,39
1738,DATASET/A1/c3/r1/images/e2/c3r1e2n40.tif,3,1,2,40
1739,DATASET/A1/c3/r1/images/e2/c3r1e2n41.tif,3,1,2,41
1740,DATASET/A1/c3/r1/images/e2/c3r1e2n42.tif,3,1,2,42
1741,DATASET/A1/c3/r1/images/e2/c3r1e2n43.tif,3,1,2,43
1742,DATASET/A1/c3/r1/images/e2/c3r1e2n44.tif,3,1,2,44
1743,DATASET/A1/c3/r1/images/e2/c3r1e2n45.tif,3,1,2,45
1744,DATASET/A1/c3/r1/images/e2/c3r1e2n46.tif,3,1,2,46
1745,DATASET/A1/c3/r1/images/e2/c3r1e2n47.tif,3,1,2,47
1746,DATASET/A1/c3/r1/images/e2/c3r1e2n48.tif,3,1,2,48
1747,DATASET/A1/c3/r1/images/e2/c3r1e2n49.tif,3,1,2,49
1748,DATASET/A1/c3/r1/images/e2/c3r1e2n50.tif,3,1,2,50
1749,DATASET/A1/c3/r1/images/e3/c3r1e3n1.tif,3,1,3,1
1750,DATASET/A1/c3/r1/images/e3/c3r1e3n2.tif,3,1,3,2
1751,DATASET/A1/c3/r1/images/e3/c3r1e3n3.tif,3,1,3,3
1752,DATASET/A1/c3/r1/images/e3/c3r1e3n4.tif,3,1,3,4
1753,DATASET/A1/c3/r1/images/e3/c3r1e3n5.tif,3,1,3,5
1754,DATASET/A1/c3/r1/images/e3/c3r1e3n6.tif,3,1,3,6
1755,DATASET/A1/c3/r1/images/e3/c3r1e3n7.tif,3,1,3,7
1756,DATASET/A1/c3/r1/images/e3/c3r1e3n8.tif,3,1,3,8
1757,DATASET/A1/c3/r1/images/e3/c3r1e3n9.tif,3,1,3,9
1758,DATASET/A1/c3/r1/images/e3/c3r1e3n10.tif,3,1,3,10
1759,DATASET/A1/c3/r1/images/e3/c3r1e3n11.tif,3,1,3,11
1760,DATASET/A1/c3/r1/images/e3/c3r1e3n12.tif,3,1,3,12
1761,DATASET/A1/c3/r1/images/e3/c3r1e3n13.tif,3,1,3,13
1762,DATASET/A1/c3/r1/images/e3/c3r1e3n14.tif,3,1,3,14
1763,DATASET/A1/c3/r1/images/e3/c3r1e3n15.tif,3,1,3,15
1764,DATASET/A1/c3/r1/images/e3/c3r1e3n16.tif,3,1,3,16
1765,DATASET/A1/c3/r1/images/e3/c3r1e3n17.tif,3,1,3,17
1766,DATASET/A1/c3/r1/images/e3/c3r1e3n18.tif,3,1,3,18
1767,DATASET/A1/c3/r1/images/e3/c3r1e3n19.tif,3,1,3,19
1768,DATASET/A1/c3/r1/images/e3/c3r1e3n20.tif,3,1,3,20
1769,DATASET/A1/c3/r1/images/e3/c3r1e3n21.tif,3,1,3,21
1770,DATASET/A1/c3/r1/images/e3/c3r1e3n22.tif,3,1,3,22
1771,DATASET/A1/c3/r1/images/e3/c3r1e3n23.tif,3,1,3,23
1772,DATASET/A1/c3/r1/images/e3/c3r1e3n24.tif,3,1,3,24
1773,DATASET/A1/c3/r1/images/e3/c3r1e3n25.tif,3,1,3,25
1774,DATASET/A1/c3/r1/images/e3/c3r1e3n26.tif,3,1,3,26
1775,DATASET/A1/c3/r1/images/e3/c3r1e3n27.tif,3,1,3,27
1776,DATASET/A1/c3/r1/images/e3/c3r1e3n28.tif,3,1,3,28
1777,DATASET/A1/c3/r1/images/e3/c3r1e3n29.tif,3,1,3,29
1778,DATASET/A1/c3/r1/images/e3/c3r1e3n30.tif,3,1,3,30
1779,DATASET/A1/c3/r1/images/e3/c3r1e3n31.tif,3,1,3,31
1780,DATASET/A1/c3/r1/images/e3/c3r1e3n32.tif,3,1,3,32
1781,DATASET/A1/c3/r1/images/e3/c3r1e3n33.tif,3,1,3,33
1782,DATASET/A1/c3/r1/images/e3/c3r1e3n34.tif,3,1,3,34
1783,DATASET/A1/c3/r1/images/e3/c3r1e3n35.tif,3,1,3,35
1784,DATASET/A1/c3/r1/images/e3/c3r1e3n36.tif,3,1,3,36
1785,DATASET/A1/c3/r1/images/e3/c3r1e3n37.tif,3,1,3,37
1786,DATASET/A1/c3/r1/images/e3/c3r1e3n38.tif,3,1,3,38
1787,DATASET/A1/c3/r1/images/e3/c3r1e3n39.tif,3,1,3,39
1788,DATASET/A1/c3/r1/images/e3/c3r1e3n40.tif,3,1,3,40
1789,DATASET/A1/c3/r1/images/e3/c3r1e3n41.tif,3,1,3,41
1790,DATASET/A1/c3/r1/images/e3/c3r1e3n42.tif,3,1,3,42
1791,DATASET/A1/c3/r1/images/e3/c3r1e3n43.tif,3,1,3,43
1792,DATASET/A1/c3/r1/images/e3/c3r1e3n44.tif,3,1,3,44
1793,DATASET/A1/c3/r1/images/e3/c3r1e3n45.tif,3,1,3,45
1794,DATASET/A1/c3/r1/images/e3/c3r1e3n46.tif,3,1,3,46
1795,DATASET/A1/c3/r1/images/e3/c3r1e3n47.tif,3,1,3,47
1796,DATASET/A1/c3/r1/images/e3/c3r1e3n48.tif,3,1,3,48
1797,DATASET/A1/c3/r1/images/e3/c3r1e3n49.tif,3,1,3,49
1798,DATASET/A1/c3/r1/images/e3/c3r1e3n50.tif,3,1,3,50
1799,DATASET/A1/c3/r1/images/e4/c3r1e4n1.tif,3,1,4,1
1800,DATASET/A1/c3/r1/images/e4/c3r1e4n2.tif,3,1,4,2
1801,DATASET/A1/c3/r1/images/e4/c3r1e4n3.tif,3,1,4,3
1802,DATASET/A1/c3/r1/images/e4/c3r1e4n4.tif,3,1,4,4
1803,DATASET/A1/c3/r1/images/e4/c3r1e4n5.tif,3,1,4,5
1804,DATASET/A1/c3/r1/images/e4/c3r1e4n6.tif,3,1,4,6
1805,DATASET/A1/c3/r1/images/e4/c3r1e4n7.tif,3,1,4,7
1806,DATASET/A1/c3/r1/images/e4/c3r1e4n8.tif,3,1,4,8
1807,DATASET/A1/c3/r1/images/e4/c3r1e4n9.tif,3,1,4,9
1808,DATASET/A1/c3/r1/images/e4/c3r1e4n10.tif,3,1,4,10
1809,DATASET/A1/c3/r1/images/e4/c3r1e4n11.tif,3,1,4,11
1810,DATASET/A1/c3/r1/images/e4/c3r1e4n12.tif,3,1,4,12
1811,DATASET/A1/c3/r1/images/e4/c3r1e4n13.tif,3,1,4,13
1812,DATASET/A1/c3/r1/images/e4/c3r1e4n14.tif,3,1,4,14
1813,DATASET/A1/c3/r1/images/e4/c3r1e4n15.tif,3,1,4,15
1814,DATASET/A1/c3/r1/images/e4/c3r1e4n16.tif,3,1,4,16
1815,DATASET/A1/c3/r1/images/e4/c3r1e4n17.tif,3,1,4,17
1816,DATASET/A1/c3/r1/images/e4/c3r1e4n18.tif,3,1,4,18
1817,DATASET/A1/c3/r1/images/e4/c3r1e4n19.tif,3,1,4,19
1818,DATASET/A1/c3/r1/images/e4/c3r1e4n20.tif,3,1,4,20
1819,DATASET/A1/c3/r1/images/e4/c3r1e4n21.tif,3,1,4,21
1820,DATASET/A1/c3/r1/images/e4/c3r1e4n22.tif,3,1,4,22
1821,DATASET/A1/c3/r1/images/e4/c3r1e4n23.tif,3,1,4,23
1822,DATASET/A1/c3/r1/images/e4/c3r1e4n24.tif,3,1,4,24
1823,DATASET/A1/c3/r1/images/e4/c3r1e4n25.tif,3,1,4,25
1824,DATASET/A1/c3/r1/images/e4/c3r1e4n26.tif,3,1,4,26
1825,DATASET/A1/c3/r1/images/e4/c3r1e4n27.tif,3,1,4,27
1826,DATASET/A1/c3/r1/images/e4/c3r1e4n28.tif,3,1,4,28
1827,DATASET/A1/c3/r1/images/e4/c3r1e4n29.tif,3,1,4,29
1828,DATASET/A1/c3/r1/images/e4/c3r1e4n30.tif,3,1,4,30
1829,DATASET/A1/c3/r1/images/e4/c3r1e4n31.tif,3,1,4,31
1830,DATASET/A1/c3/r1/images/e4/c3r1e4n32.tif,3,1,4,32
1831,DATASET/A1/c3/r1/images/e4/c3r1e4n33.tif,3,1,4,33
1832,DATASET/A1/c3/r1/images/e4/c3r1e4n34.tif,3,1,4,34
1833,DATASET/A1/c3/r1/images/e4/c3r1e4n35.tif,3,1,4,35
1834,DATASET/A1/c3/r1/images/e4/c3r1e4n36.tif,3,1,4,36
1835,DATASET/A1/c3/r1/images/e4/c3r1e4n37.tif,3,1,4,37
1836,DATASET/A1/c3/r1/images/e4/c3r1e4n38.tif,3,1,4,38
1837,DATASET/A1/c3/r1/images/e4/c3r1e4n39.tif,3,1,4,39
1838,DATASET/A1/c3/r1/images/e4/c3r1e4n40.tif,3,1,4,40
1839,DATASET/A1/c3/r1/images/e4/c3r1e4n41.tif,3,1,4,41
1840,DATASET/A1/c3/r1/images/e4/c3r1e4n42.tif,3,1,4,42
1841,DATASET/A1/c3/r1/images/e4/c3r1e4n43.tif,3,1,4,43
1842,DATASET/A1/c3/r1/images/e4/c3r1e4n44.tif,3,1,4,44
1843,DATASET/A1/c3/r1/images/e4/c3r1e4n45.tif,3,1,4,45
1844,DATASET/A1/c3/r1/images/e4/c3r1e4n46.tif,3,1,4,46
1845,DATASET/A1/c3/r1/images/e4/c3r1e4n47.tif,3,1,4,47
1846,DATASET/A1/c3/r1/images/e4/c3r1e4n48.tif,3,1,4,48
1847,DATASET/A1/c3/r1/images/e4/c3r1e4n49.tif,3,1,4,49
1848,DATASET/A1/c3/r1/images/e4/c3r1e4n50.tif,3,1,4,50
1849,DATASET/A1/c3/r1/images/e5/c3r1e5n1.tif,3,1,5,1
1850,DATASET/A1/c3/r1/images/e5/c3r1e5n2.tif,3,1,5,2
1851,DATASET/A1/c3/r1/images/e5/c3r1e5n3.tif,3,1,5,3
1852,DATASET/A1/c3/r1/images/e5/c3r1e5n4.tif,3,1,5,4
1853,DATASET/A1/c3/r1/images/e5/c3r1e5n5.tif,3,1,5,5
1854,DATASET/A1/c3/r1/images/e5/c3r1e5n6.tif,3,1,5,6
1855,DATASET/A1/c3/r1/images/e5/c3r1e5n7.tif,3,1,5,7
1856,DATASET/A1/c3/r1/images/e5/c3r1e5n8.tif,3,1,5,8
1857,DATASET/A1/c3/r1/images/e5/c3r1e5n9.tif,3,1,5,9
1858,DATASET/A1/c3/r1/images/e5/c3r1e5n10.tif,3,1,5,10
1859,DATASET/A1/c3/r1/images/e5/c3r1e5n11.tif,3,1,5,11
1860,DATASET/A1/c3/r1/images/e5/c3r1e5n12.tif,3,1,5,12
1861,DATASET/A1/c3/r1/images/e5/c3r1e5n13.tif,3,1,5,13
1862,DATASET/A1/c3/r1/images/e5/c3r1e5n14.tif,3,1,5,14
1863,DATASET/A1/c3/r1/images/e5/c3r1e5n15.tif,3,1,5,15
1864,DATASET/A1/c3/r1/images/e5/c3r1e5n16.tif,3,1,5,16
1865,DATASET/A1/c3/r1/images/e5/c3r1e5n17.tif,3,1,5,17
1866,DATASET/A1/c3/r1/images/e5/c3r1e5n18.tif,3,1,5,18
1867,DATASET/A1/c3/r1/images/e5/c3r1e5n19.tif,3,1,5,19
1868,DATASET/A1/c3/r1/images/e5/c3r1e5n20.tif,3,1,5,20
1869,DATASET/A1/c3/r1/images/e5/c3r1e5n21.tif,3,1,5,21
1870,DATASET/A1/c3/r1/images/e5/c3r1e5n22.tif,3,1,5,22
1871,DATASET/A1/c3/r1/images/e5/c3r1e5n23.tif,3,1,5,23
1872,DATASET/A1/c3/r1/images/e5/c3r1e5n24.tif,3,1,5,24
1873,DATASET/A1/c3/r1/images/e5/c3r1e5n25.tif,3,1,5,25
1874,DATASET/A1/c3/r1/images/e5/c3r1e5n26.tif,3,1,5,26
1875,DATASET/A1/c3/r1/images/e5/c3r1e5n27.tif,3,1,5,27
1876,DATASET/A1/c3/r1/images/e5/c3r1e5n28.tif,3,1,5,28
1877,DATASET/A1/c3/r1/images/e5/c3r1e5n29.tif,3,1,5,29
1878,DATASET/A1/c3/r1/images/e5/c3r1e5n30.tif,3,1,5,30
1879,DATASET/A1/c3/r1/images/e5/c3r1e5n31.tif,3,1,5,31
1880,DATASET/A1/c3/r1/images/e5/c3r1e5n32.tif,3,1,5,32
1881,DATASET/A1/c3/r1/images/e5/c3r1e5n33.tif,3,1,5,33
1882,DATASET/A1/c3/r1/images/e5/c3r1e5n34.tif,3,1,5,34
1883,DATASET/A1/c3/r1/images/e5/c3r1e5n35.tif,3,1,5,35
1884,DATASET/A1/c3/r1/images/e5/c3r1e5n36.tif,3,1,5,36
1885,DATASET/A1/c3/r1/images/e5/c3r1e5n37.tif,3,1,5,37
1886,DATASET/A1/c3/r1/images/e5/c3r1e5n38.tif,3,1,5,38
1887,DATASET/A1/c3/r1/images/e5/c3r1e5n39.tif,3,1,5,39
1888,DATASET/A1/c3/r1/images/e5/c3r1e5n40.tif,3,1,5,40
1889,DATASET/A1/c3/r1/images/e5/c3r1e5n41.tif,3,1,5,41
1890,DATASET/A1/c3/r1/images/e5/c3r1e5n42.tif,3,1,5,42
1891,DATASET/A1/c3/r1/images/e5/c3r1e5n43.tif,3,1,5,43
1892,DATASET/A1/c3/r1/images/e5/c3r1e5n44.tif,3,1,5,44
1893,DATASET/A1/c3/r1/images/e5/c3r1e5n45.tif,3,1,5,45
1894,DATASET/A1/c3/r1/images/e5/c3r1e5n46.tif,3,1,5,46
1895,DATASET/A1/c3/r1/images/e5/c3r1e5n47.tif,3,1,5,47
1896,DATASET/A1/c3/r1/images/e5/c3r1e5n48.tif,3,1,5,48
1897,DATASET/A1/c3/r1/images/e5/c3r1e5n49.tif,3,1,5,49
1898,DATASET/A1/c3/r1/images/e5/c3r1e5n50.tif,3,1,5,50
1899,DATASET/A1/c3/r1/images/e6/c3r1e6n1.tif,3,1,6,1
1900,DATASET/A1/c3/r1/images/e6/c3r1e6n2.tif,3,1,6,2
1901,DATASET/A1/c3/r1/images/e6/c3r1e6n3.tif,3,1,6,3
1902,DATASET/A1/c3/r1/images/e6/c3r1e6n4.tif,3,1,6,4
1903,DATASET/A1/c3/r1/images/e6/c3r1e6n5.tif,3,1,6,5
1904,DATASET/A1/c3/r1/images/e6/c3r1e6n6.tif,3,1,6,6
1905,DATASET/A1/c3/r1/images/e6/c3r1e6n7.tif,3,1,6,7
1906,DATASET/A1/c3/r1/images/e6/c3r1e6n8.tif,3,1,6,8
1907,DATASET/A1/c3/r1/images/e6/c3r1e6n9.tif,3,1,6,9
1908,DATASET/A1/c3/r1/images/e6/c3r1e6n10.tif,3,1,6,10
1909,DATASET/A1/c3/r1/images/e6/c3r1e6n11.tif,3,1,6,11
1910,DATASET/A1/c3/r1/images/e6/c3r1e6n12.tif,3,1,6,12
1911,DATASET/A1/c3/r1/images/e6/c3r1e6n13.tif,3,1,6,13
1912,DATASET/A1/c3/r1/images/e6/c3r1e6n14.tif,3,1,6,14
1913,DATASET/A1/c3/r1/images/e6/c3r1e6n15.tif,3,1,6,15
1914,DATASET/A1/c3/r1/images/e6/c3r1e6n16.tif,3,1,6,16
1915,DATASET/A1/c3/r1/images/e6/c3r1e6n17.tif,3,1,6,17
1916,DATASET/A1/c3/r1/images/e6/c3r1e6n18.tif,3,1,6,18
1917,DATASET/A1/c3/r1/images/e6/c3r1e6n19.tif,3,1,6,19
1918,DATASET/A1/c3/r1/images/e6/c3r1e6n20.tif,3,1,6,20
1919,DATASET/A1/c3/r1/images/e6/c3r1e6n21.tif,3,1,6,21
1920,DATASET/A1/c3/r1/images/e6/c3r1e6n22.tif,3,1,6,22
1921,DATASET/A1/c3/r1/images/e6/c3r1e6n23.tif,3,1,6,23
1922,DATASET/A1/c3/r1/images/e6/c3r1e6n24.tif,3,1,6,24
1923,DATASET/A1/c3/r1/images/e6/c3r1e6n25.tif,3,1,6,25
1924,DATASET/A1/c3/r1/images/e6/c3r1e6n26.tif,3,1,6,26
1925,DATASET/A1/c3/r1/images/e6/c3r1e6n27.tif,3,1,6,27
1926,DATASET/A1/c3/r1/images/e6/c3r1e6n28.tif,3,1,6,28
1927,DATASET/A1/c3/r1/images/e6/c3r1e6n29.tif,3,1,6,29
1928,DATASET/A1/c3/r1/images/e6/c3r1e6n30.tif,3,1,6,30
1929,DATASET/A1/c3/r1/images/e6/c3r1e6n31.tif,3,1,6,31
1930,DATASET/A1/c3/r1/images/e6/c3r1e6n32.tif,3,1,6,32
1931,DATASET/A1/c3/r1/images/e6/c3r1e6n33.tif,3,1,6,33
1932,DATASET/A1/c3/r1/images/e6/c3r1e6n34.tif,3,1,6,34
1933,DATASET/A1/c3/r1/images/e6/c3r1e6n35.tif,3,1,6,35
1934,DATASET/A1/c3/r1/images/e6/c3r1e6n36.tif,3,1,6,36
1935,DATASET/A1/c3/r1/images/e6/c3r1e6n37.tif,3,1,6,37
1936,DATASET/A1/c3/r1/images/e6/c3r1e6n38.tif,3,1,6,38
1937,DATASET/A1/c3/r1/images/e6/c3r1e6n39.tif,3,1,6,39
1938,DATASET/A1/c3/r1/images/e6/c3r1e6n40.tif,3,1,6,40
1939,DATASET/A1/c3/r1/images/e6/c3r1e6n41.tif,3,1,6,41
1940,DATASET/A1/c3/r1/images/e6/c3r1e6n42.tif,3,1,6,42
1941,DATASET/A1/c3/r1/images/e6/c3r1e6n43.tif,3,1,6,43
1942,DATASET/A1/c3/r1/images/e6/c3r1e6n44.tif,3,1,6,44
1943,DATASET/A1/c3/r1/images/e6/c3r1e6n45.tif,3,1,6,45
1944,DATASET/A1/c3/r1/images/e6/c3r1e6n46.tif,3,1,6,46
1945,DATASET/A1/c3/r1/images/e6/c3r1e6n47.tif,3,1,6,47
1946,DATASET/A1/c3/r1/images/e6/c3r1e6n48.tif,3,1,6,48
1947,DATASET/A1/c3/r1/images/e6/c3r1e6n49.tif,3,1,6,49
1948,DATASET/A1/c3/r1/images/e6/c3r1e6n50.tif,3,1,6,50
1949,DATASET/A1/c3/r1/images/e7/c3r1e7n1.tif,3,1,7,1
1950,DATASET/A1/c3/r1/images/e7/c3r1e7n2.tif,3,1,7,2
1951,DATASET/A1/c3/r1/images/e7/c3r1e7n3.tif,3,1,7,3
1952,DATASET/A1/c3/r1/images/e7/c3r1e7n4.tif,3,1,7,4
1953,DATASET/A1/c3/r1/images/e7/c3r1e7n5.tif,3,1,7,5
1954,DATASET/A1/c3/r1/images/e7/c3r1e7n6.tif,3,1,7,6
1955,DATASET/A1/c3/r1/images/e7/c3r1e7n7.tif,3,1,7,7
1956,DATASET/A1/c3/r1/images/e7/c3r1e7n8.tif,3,1,7,8
1957,DATASET/A1/c3/r1/images/e7/c3r1e7n9.tif,3,1,7,9
1958,DATASET/A1/c3/r1/images/e7/c3r1e7n10.tif,3,1,7,10
1959,DATASET/A1/c3/r1/images/e7/c3r1e7n11.tif,3,1,7,11
1960,DATASET/A1/c3/r1/images/e7/c3r1e7n12.tif,3,1,7,12
1961,DATASET/A1/c3/r1/images/e7/c3r1e7n13.tif,3,1,7,13
1962,DATASET/A1/c3/r1/images/e7/c3r1e7n14.tif,3,1,7,14
1963,DATASET/A1/c3/r1/images/e7/c3r1e7n15.tif,3,1,7,15
1964,DATASET/A1/c3/r1/images/e7/c3r1e7n16.tif,3,1,7,16
1965,DATASET/A1/c3/r1/images/e7/c3r1e7n17.tif,3,1,7,17
1966,DATASET/A1/c3/r1/images/e7/c3r1e7n18.tif,3,1,7,18
1967,DATASET/A1/c3/r1/images/e7/c3r1e7n19.tif,3,1,7,19
1968,DATASET/A1/c3/r1/images/e7/c3r1e7n20.tif,3,1,7,20
1969,DATASET/A1/c3/r1/images/e7/c3r1e7n21.tif,3,1,7,21
1970,DATASET/A1/c3/r1/images/e7/c3r1e7n22.tif,3,1,7,22
1971,DATASET/A1/c3/r1/images/e7/c3r1e7n23.tif,3,1,7,23
1972,DATASET/A1/c3/r1/images/e7/c3r1e7n24.tif,3,1,7,24
1973,DATASET/A1/c3/r1/images/e7/c3r1e7n25.tif,3,1,7,25
1974,DATASET/A1/c3/r1/images/e7/c3r1e7n26.tif,3,1,7,26
1975,DATASET/A1/c3/r1/images/e7/c3r1e7n27.tif,3,1,7,27
1976,DATASET/A1/c3/r1/images/e7/c3r1e7n28.tif,3,1,7,28
1977,DATASET/A1/c3/r1/images/e7/c3r1e7n29.tif,3,1,7,29
1978,DATASET/A1/c3/r1/images/e7/c3r1e7n30.tif,3,1,7,30
1979,DATASET/A1/c3/r1/images/e7/c3r1e7n31.tif,3,1,7,31
1980,DATASET/A1/c3/r1/images/e7/c3r1e7n32.tif,3,1,7,32
1981,DATASET/A1/c3/r1/images/e7/c3r1e7n33.tif,3,1,7,33
1982,DATASET/A1/c3/r1/images/e7/c3r1e7n34.tif,3,1,7,34
1983,DATASET/A1/c3/r1/images/e7/c3r1e7n35.tif,3,1,7,35
1984,DATASET/A1/c3/r1/images/e7/c3r1e7n36.tif,3,1,7,36
1985,DATASET/A1/c3/r1/images/e7/c3r1e7n37.tif,3,1,7,37
1986,DATASET/A1/c3/r1/images/e7/c3r1e7n38.tif,3,1,7,38
1987,DATASET/A1/c3/r1/images/e7/c3r1e7n39.tif,3,1,7,39
1988,DATASET/A1/c3/r1/images/e7/c3r1e7n40.tif,3,1,7,40
1989,DATASET/A1/c3/r1/images/e7/c3r1e7n41.tif,3,1,7,41
1990,DATASET/A1/c3/r1/images/e7/c3r1e7n42.tif,3,1,7,42
1991,DATASET/A1/c3/r1/images/e7/c3r1e7n43.tif,3,1,7,43
1992,DATASET/A1/c3/r1/images/e7/c3r1e7n44.tif,3,1,7,44
1993,DATASET/A1/c3/r1/images/e7/c3r1e7n45.tif,3,1,7,45
1994,DATASET/A1/c3/r1/images/e7/c3r1e7n46.tif,3,1,7,46
1995,DATASET/A1/c3/r1/images/e7/c3r1e7n47.tif,3,1,7,47
1996,DATASET/A1/c3/r1/images/e7/c3r1e7n48.tif,3,1,7,48
1997,DATASET/A1/c3/r1/images/e7/c3r1e7n49.tif,3,1,7,49
1998,DATASET/A1/c3/r1/images/e7/c3r1e7n50.tif,3,1,7,50
1999,DATASET/A1/c3/r3/images/e0/c3r3e0n1.tif,3,3,0,1
2000,DATASET/A1/c3/r3/images/e0/c3r3e0n2.tif,3,3,0,2
2001,DATASET/A1/c3/r3/images/e0/c3r3e0n3.tif,3,3,0,3
2002,DATASET/A1/c3/r3/images/e0/c3r3e0n4.tif,3,3,0,4
2003,DATASET/A1/c3/r3/images/e0/c3r3e0n5.tif,3,3,0,5
2004,DATASET/A1/c3/r3/images/e0/c3r3e0n6.tif,3,3,0,6
2005,DATASET/A1/c3/r3/images/e0/c3r3e0n7.tif,3,3,0,7
2006,DATASET/A1/c3/r3/images/e0/c3r3e0n8.tif,3,3,0,8
2007,DATASET/A1/c3/r3/images/e0/c3r3e0n9.tif,3,3,0,9
2008,DATASET/A1/c3/r3/images/e0/c3r3e0n10.tif,3,3,0,10
2009,DATASET/A1/c3/r3/images/e0/c3r3e0n11.tif,3,3,0,11
2010,DATASET/A1/c3/r3/images/e0/c3r3e0n12.tif,3,3,0,12
2011,DATASET/A1/c3/r3/images/e0/c3r3e0n13.tif,3,3,0,13
2012,DATASET/A1/c3/r3/images/e0/c3r3e0n14.tif,3,3,0,14
2013,DATASET/A1/c3/r3/images/e0/c3r3e0n15.tif,3,3,0,15
2014,DATASET/A1/c3/r3/images/e0/c3r3e0n16.tif,3,3,0,16
2015,DATASET/A1/c3/r3/images/e0/c3r3e0n17.tif,3,3,0,17
2016,DATASET/A1/c3/r3/images/e0/c3r3e0n18.tif,3,3,0,18
2017,DATASET/A1/c3/r3/images/e0/c3r3e0n19.tif,3,3,0,19
2018,DATASET/A1/c3/r3/images/e0/c3r3e0n20.tif,3,3,0,20
2019,DATASET/A1/c3/r3/images/e0/c3r3e0n21.tif,3,3,0,21
